date,cot_net_z,cot_change_z,gld_flow_z,usd_return_20d,real_yield_change_20d,vix_z
1991-05-01,-1.174123049,0.08508590783,,,,-1.138885648
1991-05-02,-1.16501018,0.09480741885,,,,-1.218906415
1991-05-03,-1.155997613,0.1047573306,,,,-1.26232805
1991-05-04,-1.147083155,0.1149498064,,,,-1.308446392
1991-05-05,-1.138264689,0.1149498064,,,,-1.300846235
1991-05-06,-1.588567273,-0.980028252,,,,-1.293421943
1991-05-07,-1.574658954,-0.9738419712,,,,-1.151737807
1991-05-08,-1.561003025,-0.9677005031,,,,-1.231194186
1991-05-09,-1.547592071,-0.9616030688,,,,-1.159516935
1991-05-10,-1.534419029,-0.9555489057,,,,-1.267742302
1991-05-11,-1.521477172,0.1355421817,,,,-1.18646888
1991-05-12,-1.508760088,0.1355421817,,,,-1.177151704
1991-05-13,-1.49626167,0.1355421817,,,,-1.167937739
1991-05-14,-1.483976096,0.1355421817,,,,-1.13571461
1991-05-15,-1.471897819,0.1355421817,,,,-1.061265778
1991-05-16,-1.45877729,0.1319126192,,,,-0.9795539094
1991-05-17,-1.445861916,0.1282755413,,,,-1.192036606
1991-05-18,-1.433145541,0.1246307473,,,,-1.297917275
1991-05-19,-1.420622258,0.1209780337,,,,-1.287167718
1991-05-20,-1.408286406,0.1173171945,,,,-1.276554423
1991-05-21,-0.5957955392,2.040611676,,,,-1.177955652
1991-05-22,-0.5901588576,2.016394096,,,,-1.365954987
1991-05-23,-0.5845316242,1.992811469,,,,-1.33704412
1991-05-24,-0.57891324,1.96983451,,,,-1.335701146
1991-05-25,-0.5733031044,1.947435791,,,,-1.493624662
1991-05-26,-0.5677006145,0.07558109394,,,,-1.481747969
1991-05-27,-0.5621051648,0.07558109394,,,,-1.470077034
1991-05-28,-0.556516147,0.07558109394,,,,-1.457790125
1991-05-29,-0.5509329491,0.07558109394,,,,-1.361450258
1991-05-30,-0.5458371095,0.07321576319,,,,-1.306051872
1991-05-31,-0.540749813,0.07084824933,,,,-1.27253768
1991-06-01,-0.5356706408,0.06847850582,,,,-1.280088575
1991-06-02,-0.530599174,0.06610648586,,,,-1.270458757
1991-06-03,-0.525534994,0.06373214238,,,,-1.260960177
1991-06-04,-0.5204776815,0.06373214238,,,,-1.071925669
1991-06-05,-0.5154268171,0.06373214238,,,,-1.19784312
1991-06-06,-0.4812278631,0.1301040014,,,,-1.144211874
1991-06-07,-0.4762991634,0.1298362336,,,,-1.033600685
1991-06-08,-0.4713738347,0.1295684887,,,,-1.016075464
1991-06-09,-0.466451473,0.1293007666,,,,-1.008298191
1991-06-10,-0.4615316724,0.1290330673,,,,-1.000587289
1991-06-11,-0.456614025,0.06240194284,,,,-0.8980559908
1991-06-12,-0.4516981201,0.06240194284,,,,-0.9198953571
1991-06-13,-0.4453398656,0.07399868386,,,,-0.8351280068
1991-06-14,-0.4389513229,0.08597867007,,,,-0.9697628859
1991-06-15,-0.4325302834,0.09837453956,,,,-1.157576495
1991-06-16,-0.4260744166,0.1112230122,,,,-1.148438826
1991-06-17,-0.419581259,0.1245655836,,,,-1.139396957
1991-06-18,-0.4130482011,0.1245655836,,,,-1.223290183
1991-06-19,-0.4064724733,0.1245655836,,,,-1.091204334
1991-06-20,1.402622676,4.076658955,,,,-0.830521643
1991-06-21,1.416561823,3.933325677,,,,-0.962581415
1991-06-22,1.430800626,3.803090706,,,,-1.004683215
1991-06-23,1.445350838,3.684043132,,,,-0.9991638117
1991-06-24,1.46022487,3.574641448,,,,-0.9937695181
1991-06-25,1.475435839,0.03700305824,,,,-0.6286332313
1991-06-26,1.490997626,0.03700305824,,,,-0.7109626546
1991-06-27,1.50692493,0.03700305824,,,,-0.6784597607
1991-06-28,1.52323333,0.03700305824,,,,-0.6951796917
1991-06-29,1.53993936,0.03700305824,,,,-0.3386441576
1991-06-30,1.538492081,0.02904032724,,,,-0.3329720157
1991-07-01,1.537047651,0.02094653182,,,,-0.3272778425
1991-07-02,1.535606059,0.01271487857,,,,-0.5137251477
1991-07-03,1.534167295,0.004338093616,,,,-0.7213043642
1991-07-04,1.744242841,0.4049931813,,,,-0.324523155
1991-07-05,1.739398828,0.4032318062,,,,-0.318238785
1991-07-06,1.734584592,0.4014726885,,,,-0.5526103119
1991-07-07,1.729799808,0.3997158102,,,,-0.5466241747
1991-07-08,1.725044156,0.3979611536,,,,-0.5406385674
1991-07-09,1.720317321,-0.01232548089,,,,-0.1048066772
1991-07-10,1.715618992,-0.01232548089,,,,-0.2153491217
1991-07-11,1.710948862,-0.01232548089,,,,-0.3367037744
1991-07-12,1.706306631,-0.01232548089,,,,-0.7394933629
1991-07-13,1.701692001,-0.01232548089,,,,-0.5276483309
1991-07-14,1.69710468,-0.01232548089,,,,-0.5216042141
1991-07-15,1.692544379,-0.01232548089,,,,-0.5155545807
1991-07-16,1.681213712,-0.01714537795,,,,-0.6297718668
1991-07-17,1.670041302,-0.02199460502,,,,-0.6928217156
1991-07-18,1.659023172,-0.02687390072,,,,-0.6809653095
1991-07-19,1.648155481,-0.03178402435,,,,-1.101082095
1991-07-20,1.637434523,-0.0367257567,,,,-1.159011855
1991-07-21,1.67189918,0.05609782601,,,,-1.151096076
1991-07-22,1.660603791,0.0557278187,,,,-1.143288813
1991-07-23,1.649466105,0.05535782156,,,,-0.7917837916
1991-07-24,1.638482144,0.05498783442,,,,-0.8637833285
1991-07-25,1.627648074,0.05461785714,,,,-0.8988615334
1991-07-26,1.61696019,-0.03857419541,,,,-1.056115554
1991-07-27,1.606414916,-0.03857419541,,,,-1.119298927
1991-07-28,1.596008798,-0.03857419541,,,,-1.11103705
1991-07-29,1.585738495,-0.03857419541,,,,-1.10285422
1991-07-30,1.575600781,-0.03857419541,,,,-1.041683207
1991-07-31,1.563313343,-0.04136303457,,,,-1.083546027
1991-08-01,1.551211301,-0.04415820517,,,,-1.145726713
1991-08-02,1.539289485,-0.04695980228,,,,-1.06748551
1991-08-03,1.527542922,-0.04976792206,,,,-1.110374087
1991-08-04,1.51596683,-0.05258266177,,,,-1.102354459
1991-08-05,1.504556604,-0.05258266177,,,,-1.094409941
1991-08-06,0.19097442,-2.869589639,,,,-0.9280669553
1991-08-07,0.191404543,-2.812780151,,,,-1.011677588
1991-08-08,0.1918347867,-2.758761563,,,,-0.9989957114
1991-08-09,0.1922651514,-2.707304853,,,,-0.8908037112
1991-08-10,0.1926956374,-2.658206533,,,,-1.010588905
1991-08-11,0.193126245,0.004162647917,,,,-1.002894878
1991-08-12,0.1935569744,0.004162647917,,,,-0.995263026
1991-08-13,0.1939878258,0.004162647917,,,,-1.032771627
1991-08-14,0.1944187997,0.004162647917,,,,-1.150460998
1991-08-15,0.1961137753,0.006519158463,,,,-1.056764998
1991-08-16,0.1978114298,0.00887908616,,,,-1.024851149
1991-08-17,0.199511784,0.0112424816,,,,-0.8230777942
1991-08-18,0.2012148587,0.01360939579,,,,-0.8166735972
1991-08-19,0.202920675,0.01597988012,,,,-0.8103037852
1991-08-20,0.2046292541,0.01597988012,,,,0.4257349125
1991-08-21,-0.8440453584,-2.09236412,,,,-0.1254523567
1991-08-22,-0.837725667,-2.066099096,,,,-0.8931858055
1991-08-23,-0.8314423899,-2.040567695,,,,-1.129848738
1991-08-24,-0.8251947709,-2.015733978,,,,-1.163384005
1991-08-25,-0.8189820674,-1.991564422,,,,-1.15410432
1991-08-26,-0.8128035499,0.05594755835,,,,-1.144921908
1991-08-27,-0.8066585016,0.05594755835,,,,-1.041651444
1991-08-28,-0.8005462179,0.05594755835,,,,-0.8795475402
1991-08-29,-0.7960857488,0.05161627061,,,,-0.9080819983
1991-08-30,-0.7916471948,0.04726645908,,,,-1.016898044
1991-08-31,-0.7872302546,0.04289767307,,,,-1.093988126
1991-09-01,-0.782834632,0.03850945193,,,,-1.08527885
1991-09-02,-0.7784600354,0.0341013246,,,,-1.076650475
1991-09-03,-0.7741061774,0.0341013246,,,,-1.068258147
1991-09-04,-0.7697727754,0.0341013246,,,,-0.5601595739
1991-09-05,-1.499675149,-1.432363181,,,,-0.4091239587
1991-09-06,-1.486740495,-1.420755178,,,,-0.3722870241
1991-09-07,-1.47400646,-1.409310993,,,,-0.4984591885
1991-09-08,-1.461467089,-1.398026148,,,,-0.492511347
1991-09-09,-1.449116671,-1.386896329,,,,-0.4865544458
1991-09-10,-1.436949718,0.06218004589,,,,-0.2440218236
1991-09-11,-1.424960962,0.06218004589,,,,-0.1169693512
1991-09-12,-1.41314534,0.06218004589,,,,-0.1739150617
1991-09-13,-1.401497985,0.06218004589,,,,-0.6030711085
1991-09-14,-1.390014212,0.06218004589,,,,-0.1764257074
1991-09-15,-1.378022348,0.06939071239,,,,-0.1686730388
1991-09-16,-1.366200772,0.07669971239,,,,-0.1607999189
1991-09-17,-1.35454467,0.08411103687,,,,-0.1673318542
1991-09-18,-1.343049411,0.0916288946,,,,-0.1946316105
1991-09-19,-1.331710541,0.09925772815,,,,-0.2169775827
1991-09-20,-1.320523771,0.09925772815,,,,-0.2072705823
1991-09-21,-1.309484972,0.09925772815,,,,-0.337114974
1991-09-22,-1.110048889,0.5020763197,,,,-0.3309737143
1991-09-23,-1.101236292,0.5002302792,,,,-0.3249716829
1991-09-24,-1.092508171,0.4983874177,,,,-0.5594971104
1991-09-25,-1.083862521,0.4965477132,,,,-0.7027105207
1991-09-26,-1.075297397,0.4947111436,,,,-0.8649673278
1991-09-27,-1.066810906,0.09101054938,,,,-1.002845909
1991-09-28,-1.058401207,0.09101054938,,,,-0.6111547083
1991-09-29,-1.050066508,0.09101054938,,,,-0.6078918004
1991-09-30,-1.042563214,0.09506545489,,,,-0.6048814425
1991-10-01,-1.03513979,0.09914050077,,,,-0.7994534255
1991-10-02,-1.027795371,0.1032360826,,,,-1.255394097
1991-10-03,-1.020529164,0.1073526047,,,,-0.8103550952
1991-10-04,-1.013340451,0.1114904801,,,,-0.2508487815
1991-10-05,-1.006228586,0.1114904801,,,,-0.8851263274
1991-10-06,-0.2076097138,1.76074292,,,,-0.8797829574
1991-10-07,-0.2012385957,1.743510128,,,,-0.8745373053
1991-10-08,-0.1948129162,1.726621603,,,,0.509064562
1991-10-09,-0.1883302857,1.71006487,,,,0.1594170023
1991-10-10,-0.1817881975,1.693828077,,,,0.5161577762
1991-10-11,-0.1751840203,0.07610722426,,,,0.1678662878
1991-10-12,-0.1685149887,0.07610722426,,,,0.07842006639
1991-10-13,-0.1617781937,0.07610722426,,,,0.0855700248
1991-10-14,-0.154970572,0.07610722426,,,,0.09281629685
1991-10-15,-0.1480888945,0.07610722426,,,,-0.3377284703
1991-10-16,-0.1486696483,0.06184941151,,,,-0.5748479931
1991-10-17,-0.1492505957,0.04665512387,,,,-1.25809343
1991-10-18,-0.1498317372,0.03034783956,,,,-0.5104876451
1991-10-19,-0.1504130736,0.01269746845,,,,-0.7410356781
1991-10-20,-0.1509946055,-0.006603314679,,,,-0.7399453416
1991-10-21,1.091319004,2.867751168,,,,-0.7393184065
1991-10-22,1.083447064,2.810807028,,,,-0.2991448035
1991-10-23,1.075646857,2.75666663,,,,-0.3533637954
1991-10-24,1.067916869,2.705099349,,,,-0.5113328959
1991-10-25,1.060255628,2.655900331,,,,-0.8725795076
1991-10-26,1.052661702,-0.05999857914,,,,-0.7910056001
1991-10-27,1.045133694,-0.05999857914,,,,-0.7844373757
1991-10-28,1.037670243,-0.05999857914,,,,-0.7778990103
1991-10-29,1.030270023,-0.05999857914,,,,-0.9451350202
1991-10-30,1.022931743,-0.05999857914,,,,-0.8801491025
1991-10-31,1.015270226,-0.06154816559,,,,-0.9329031046
1991-11-01,1.007671984,-0.06309911149,,,,-0.9161418185
1991-11-02,1.000135659,-0.06465143022,,,,-0.8398035263
1991-11-03,0.9926599277,-0.06620513522,,,,-0.8356491153
1991-11-04,0.9852434962,-0.06776023999,,,,-0.8316501629
1991-11-05,0.9778851033,-0.06776023999,,,,-0.3604992399
1991-11-06,1.13101848,0.2938456861,,,,-0.2704289997
1991-11-07,1.122188717,0.2923578793,,,,-0.2688589056
1991-11-08,1.113446223,0.2908711659,,,,-0.5912088856
1991-11-09,1.104788954,0.2893855357,,,,-0.9488537235
1991-11-10,1.096214929,0.2879009784,,,,-0.9484380974
1991-11-11,1.087722219,-0.07490482989,,,,-0.9485100309
1991-11-12,1.079308953,-0.07490482989,,,,-1.325076883
1991-11-13,1.070956607,-0.07501153321,,,,-1.918933562
1991-11-14,1.062680265,-0.0751182394,,,,-1.977949274
1991-11-15,1.054478196,-0.07522494844,,,,-1.973702748
1991-11-16,1.046348713,-0.07533166036,,,,3.238119059
1991-11-17,1.038290175,-0.07543837514,,,,3.226431602
1991-11-18,1.030300982,-0.07543837514,,,,3.214858648
1991-11-19,1.022379578,-0.07543837514,,,,1.162738482
1991-11-20,1.014524444,-0.07543837514,,,,2.633016867
1991-11-21,0.4420845937,-1.368459563,,,,2.627873411
1991-11-22,0.4379589594,-1.358280635,,,,1.694171364
1991-11-23,0.4338378098,-1.348230093,,,,3.107832386
1991-11-24,0.4297209278,-1.338304771,,,,3.04274824
1991-11-25,0.4256080961,-1.32850161,,,,2.981184149
1991-11-26,0.4214990977,-0.04868413582,,,,3.375731486
1991-11-27,0.4173937153,-0.04868413582,,,,1.948393123
1991-11-28,0.4141769475,-0.046161238,,,,1.950829169
1991-11-29,0.410964665,-0.04363508797,,,,1.928602882
1991-11-30,0.407756768,-0.04110562576,,,,2.170483222
1991-12-01,0.404553157,-0.03857279094,,,,2.1412418
1991-12-02,0.401353733,-0.0360365226,,,,2.112887157
1991-12-03,0.3981583974,-0.0360365226,,,,2.036835846
1991-12-04,0.3949670519,-0.0360365226,,,,1.718683781
1991-12-05,2.770352907,5.124987809,,,,1.603742296
1991-12-06,2.717612167,4.857605552,,,,1.981803526
1991-12-07,2.667335099,4.626363359,,,,1.266963774
1991-12-08,2.61932847,4.423717691,,,,1.257731497
1991-12-09,2.573419661,4.244162224,,,,1.248603859
1991-12-10,2.529453921,-0.1151872105,,,,1.659400249
1991-12-11,2.489251744,-0.1200499333,,,,1.733780066
1991-12-12,2.450603676,-0.1249466347,,,,2.116629745
1991-12-13,2.413408457,-0.1298781167,,,,1.223862501
1991-12-14,2.377573879,-0.1348452049,,,,0.5100880914
1991-12-15,2.343015772,-0.1398487486,,,,0.5093674999
1991-12-16,2.309657125,-0.1398487486,,,,0.5086474905
1991-12-17,2.277427322,-0.1398487486,,,,0.3537259443
1991-12-18,2.246261474,-0.1398487486,,,,0.6591690769
1991-12-19,1.144833068,-2.427975813,,,,0.4629838543
1991-12-20,1.135714316,-2.391114092,,,,0.5689410277
1991-12-21,1.126688251,-2.355579083,,,,0.3853863303
1991-12-22,1.117752657,-2.32128917,,,,0.3877577455
1991-12-23,1.108905387,-2.288169612,,,,0.3901368589
1991-12-24,1.100144355,-0.08858266181,,,,-0.2361195423
1991-12-25,1.091467534,-0.08858266181,,,,-0.8013701394
1991-12-26,1.082872957,-0.08858266181,,,,-0.802179297
1991-12-27,1.074358712,-0.08858266181,,,,-0.9374104055
1991-12-28,1.065922941,-0.08858266181,,,,-0.7811729846
1991-12-29,1.057496209,-0.08593623147,,,,-0.7812501652
1991-12-30,1.04914415,-0.08328680094,,,,-0.7813273545
1991-12-31,1.040865006,-0.08063430284,,,,0.3770169698
1992-01-01,1.032657066,-0.07797866931,,,,1.376206985
1992-01-02,1.024518663,-0.07531983197,,,,1.365020542
1992-01-03,1.016448169,-0.07531983197,,,,1.142980908
1992-01-04,1.008444001,-0.07531983197,,,,1.018390145
1992-01-05,1.000504612,-0.07531983197,,,,1.012857212
1992-01-06,-0.07331024161,-2.220888686,,,,1.007362811
1992-01-07,-0.07659195054,-2.191013288,,,,1.128260045
1992-01-08,-0.07988457473,-2.162058118,,,,1.282438795
1992-01-09,-0.08318829169,-2.133974025,,,,0.9781716382
1992-01-10,-0.08650328172,-2.106715462,,,,1.113403982
1992-01-11,-0.08982972788,-0.03065506998,,,,0.810188707
1992-01-12,-0.09316781615,-0.03065506998,,,,0.806339881
1992-01-13,-0.09828159114,-0.03374432343,,,,0.8025085659
1992-01-14,-0.1034335479,-0.03684186816,,,,0.5449699615
1992-01-15,-0.1086246567,-0.03994784022,,,,-0.0386318805
1992-01-16,-0.113855918,-0.0430623775,,,,0.1845084913
1992-01-17,-0.1191283636,-0.04618561975,,,,0.3295624075
1992-01-18,-0.1244430582,-0.04618561975,,,,-0.4393501102
1992-01-19,-0.1298011007,-0.04618561975,,,,-0.4364190874
1992-01-20,-0.1352036257,-0.04618561975,,,,-0.4334929246
1992-01-21,-0.1633317353,-0.08860376712,,,,-0.3721726235
1992-01-22,-0.1688200697,-0.08843375972,,,,0.5045265557
1992-01-23,-0.1743570235,-0.08826375874,,,,-0.1756021484
1992-01-24,-0.1799438848,-0.08809376417,,,,-0.3433777867
1992-01-25,-0.1855819858,-0.08792377598,,,,-0.4709733418
1992-01-26,-0.1912727049,-0.04533803737,,,,-0.4698904401
1992-01-27,-0.1970174687,-0.04533803737,,,,-0.468808707
1992-01-28,-0.1991833695,-0.04004137981,,,,-0.2165300182
1992-01-29,-0.2013541188,-0.03470871863,,,,0.3641743373
1992-01-30,-0.2035297636,-0.02933899474,,,,0.3316684622
1992-01-31,-0.2057103513,-0.02393111438,,,,0.2525791306
1992-02-01,-0.2078959298,-0.01848394757,,,,0.1953275992
1992-02-02,-0.2100865474,-0.01848394757,,,,0.1907081999
1992-02-03,-0.2122822528,-0.01848394757,,,,0.1860736799
1992-02-04,-0.2144830954,-0.01848394757,,,,0.651279267
1992-02-05,-0.2166891248,-0.01848394757,,,,0.504815638
1992-02-06,0.2045482056,0.7609996126,,,,0.652981587
1992-02-07,0.2010510215,0.7570257254,,,,0.9819797019
1992-02-08,0.1975499139,0.7530691795,,,,0.8105314132
1992-02-09,0.1940447251,0.7491297584,,,,0.8042661906
1992-02-10,0.190535296,0.7452072487,,,,0.7980337558
1992-02-11,0.1870214657,-0.03383662688,,,,0.8224791747
1992-02-12,0.1835030722,-0.03383662688,,,,0.3129027915
1992-02-13,0.180072935,-0.03364111385,,,,0.1163637068
1992-02-14,0.1766384892,-0.03344560279,,,,0.1622714476
1992-02-15,0.173199584,-0.0332500937,,,,-0.08525077908
1992-02-16,0.1697560665,-0.03305458655,,,,-0.08536865914
1992-02-17,0.166307783,-0.0328590813,,,,-0.08548654316
1992-02-18,0.1628545776,-0.0328590813,,,,-0.08446188527
1992-02-19,0.1593962933,-0.0328590813,,,,0.6140158164
1992-02-20,0.1228312749,-0.0926490388,,,,-0.008668305403
1992-02-21,0.1194595633,-0.09240944822,,,,-0.267073515
1992-02-22,0.1160818034,-0.09216987007,,,,-0.1810116642
1992-02-23,0.1126978406,-0.09193030432,,,,-0.1832629936
1992-02-24,0.109307519,-0.09169075092,,,,-0.1855194827
1992-02-25,0.1059106805,-0.03166566045,,,,-0.03591450849
1992-02-26,0.1025071654,-0.03166566045,,,,-0.4979411969
1992-02-27,0.1053029841,-0.02086475368,,,,-0.3244163831
1992-02-28,0.1081063573,-0.009722492018,,,,-0.4006858961
1992-02-29,0.1109173882,0.001791393213,,,,-0.3005742466
1992-03-01,0.1137361807,0.01371112368,,,,-0.3010156649
1992-03-02,0.1165628406,0.02607558123,,,,-0.3014572616
1992-03-03,0.1193974746,0.02607558123,,,,-0.1799606781
1992-03-04,0.122240191,0.02607558123,,,,0.04647316467
1992-03-05,-0.4231089978,-1.031826107,,,,0.4199202795
1992-03-06,-0.4186271692,-1.025450047,,,,0.7614886349
1992-03-07,-0.4141471063,-1.019123266,,,,1.517657584
1992-03-08,-0.4096685092,-1.012844901,,,,1.516146359
1992-03-09,-0.4051910766,-1.006614108,,,,1.514638257
1992-03-10,-0.4007145054,0.0467050616,,,,1.466674001
1992-03-11,-0.396238491,0.0467050616,,,,0.8739546357
1992-03-12,-0.3913193558,0.04805142964,,,,1.52449848
1992-03-13,-0.3863962828,0.049398666,,,,1.481562338
1992-03-14,-0.3814688056,0.05074677907,,,,0.6772244
1992-03-15,-0.3765364518,0.05209577727,,,,0.6772244
1992-03-16,-0.3715987424,0.05344566906,,,,0.6772244
1992-03-17,-0.3666551915,0.05344566906,,,,0.7501951675
1992-03-18,-0.3617053061,0.05344566906,,,,-0.2297756475
1992-03-19,-0.9343936866,-1.03078245,,,,-0.2839598605
1992-03-20,-0.9269715619,-1.024313877,,,,-0.3828953091
1992-03-21,-0.9195997665,-1.017895688,,,,-0.2012484299
1992-03-22,-0.9122770926,-1.011526988,,,,-0.1979418871
1992-03-23,-0.9050023558,-1.0052069,,,,-0.1946323495
1992-03-24,-0.8977743943,0.07431466267,,,,-0.2458257807
1992-03-25,-0.8905920682,0.07431466267,,,,-0.4872516515
1992-03-26,-0.8834542582,0.07431466267,,,,-0.5612684539
1992-03-27,-0.8763598649,0.07431466267,,,,-0.503354521
1992-03-28,-0.8693078081,0.07431466267,,,,-0.6661773528
1992-03-29,-0.862301949,0.07461260676,,,,-0.6680874577
1992-03-30,-0.8553363608,0.07491057725,,,,-0.6700031719
1992-03-31,-0.8484100191,0.07520857422,,,,-0.6970382837
1992-04-01,-0.841521915,0.07550659774,,,,-0.5704208425
1992-04-02,-0.8346710552,0.07580464791,,,,-0.391513064
1992-04-03,-0.8278564606,0.07580464791,,,,-0.04842278477
1992-04-04,-0.821077166,0.07580464791,,,,-0.2552009483
1992-04-05,-0.8143322193,0.07580464791,,,,-0.2587198682
1992-04-06,-0.7516671814,0.1777225497,,,,-0.2622558494
1992-04-07,-0.7452228885,0.1773073533,,,,-0.2651481044
1992-04-08,-0.7388026041,0.1768922295,,,,0.9856568488
1992-04-09,-0.7324054781,0.1764771779,,,,1.77474074
1992-04-10,-0.7260306645,0.1760621984,,,,0.4131910154
1992-04-11,-0.719677321,0.07375529269,,,,-0.2165448499
1992-04-12,-0.7133446077,0.07375529269,,,,-0.220938485
1992-04-13,-0.7070316869,0.07375529269,,,,-0.2253606258
1992-04-14,-0.7031663392,0.06532609247,,,,-0.1432449888
1992-04-15,-0.6993162323,0.05673847861,,,,-0.7579804054
1992-04-16,-0.6954811725,0.0479829714,,,,-1.259766733
1992-04-17,-0.6916609688,0.03904930352,,,,-1.434784277
1992-04-18,-0.6878554326,0.02992633089,,,,-1.430754554
1992-04-19,-0.6840643779,0.02992633089,,,,-1.426746953
1992-04-20,-0.6802876208,0.02992633089,,,,-1.422761252
1992-04-21,-1.62523381,-1.770489118,,,,-0.7757286894
1992-04-22,-1.609935839,-1.752457705,,,,-0.4201841367
1992-04-23,-1.59491276,-1.734799433,,,,-0.7688817384
1992-04-24,-1.580155353,-1.717500262,,,,-0.8506369213
1992-04-25,-1.565654823,-1.700546879,,,,-0.9222519883
1992-04-26,-1.551402771,0.06404560631,,,,-0.9209742107
1992-04-27,-1.537391173,0.06404560631,,,,-0.9196987857
1992-04-28,-1.523612362,0.06404560631,,,,-0.4403736792
1992-04-29,-1.515783081,0.05700610163,,,,-0.5881128206
1992-04-30,-1.508033309,0.04987858216,,,,-0.7675410585
1992-05-01,-1.500361566,0.04265919309,,,,-1.031058466
1992-05-02,-1.49276641,0.03534386072,,,,-0.3728519942
1992-05-03,-1.485246435,0.02792827554,,,,-0.380456099
1992-05-04,-1.477800274,0.02792827554,,,,-0.3881737312
1992-05-05,-1.47042659,0.02792827554,,,,-0.1999085895
1992-05-06,-0.8712806672,1.229866817,,,,-0.3675394813
1992-05-07,-0.8706162198,1.22141847,,,,-0.2773660344
1992-05-08,-0.8699524152,1.213058804,,,,-0.4546282785
1992-05-09,-0.8692892519,1.204785912,,,,-1.028008649
1992-05-10,-0.8686267286,1.196597941,,,,-1.035453602
1992-05-11,-0.8679648441,0.003853571093,,,,-1.042991896
1992-05-12,-0.8673035971,0.003853571093,,,,-1.357950942
1992-05-13,-0.8666429861,0.003853571093,,,,-1.024432731
1992-05-14,-0.8713050632,-0.001544592338,,,,-1.330655541
1992-05-15,-0.8760036061,-0.006983073087,,,,-1.130305211
1992-05-16,-0.8807391865,-0.01246304283,,,,-1.54772429
1992-05-17,-0.8855123889,-0.01798571308,,,,-1.535811403
1992-05-18,-0.8903238105,-0.02355233708,,,,-1.524073494
1992-05-19,-0.8951740622,-0.02355233708,,,,-1.634272387
1992-05-20,-0.9000637684,-0.02355233708,,,,-2.261555875
1992-05-21,-0.2066426153,1.362919678,,,,-2.199082519
1992-05-22,-0.2127473827,1.352423978,,,,-1.993671951
1992-05-23,-0.2189174325,1.342063278,,,,-2.082513186
1992-05-24,-0.2251546873,1.331834153,,,,-2.055708502
1992-05-25,-0.2314611452,1.321733295,,,,-2.029663601
1992-05-26,-0.2378388842,-0.05035454292,,,,-2.004356494
1992-05-27,-0.2442900662,-0.05035454292,,,,-1.287632632
1992-05-28,-0.2508169415,-0.05035454292,,,,-1.817618999
